t,theta,omega
0.618,1.3318124221673482,-2.2055499769546114
0.619,1.3296057690477192,-2.209163389861927
0.62,1.3273955007078742,-2.2127748369078697
0.621,1.3251816191146575,-2.2163842972668406
0.622,1.3229641262557499,-2.2199917500385027
0.623,1.3207430241397429,-2.2235971742479057
0.624,1.3185183147962134,-2.227200548845613
0.625,1.316290000275798,-2.23080185270783
0.626,1.3140580826502681,-2.2344010646365406
0.627,1.3118225640126036,-2.237998163359639
0.628,1.3095834464770668,-2.241593127531069
0.629,1.3073407321792774,-2.245185935730968
0.63,1.3050944232762849,-2.2487765664658075
0.631,1.3028445219466436,-2.252364998168543
0.632,1.3005910303904855,-2.255951209198763
0.633,1.298333950829594,-2.2595351778428414
0.634,1.2960732855074764,-2.2631168823140957
0.635,1.2938090366894381,-2.2666963007529435
0.636,1.2915412066626553,-2.2702734112270657
0.637,1.2892697977362466,-2.273848191731571
0.638,1.2869948122413473,-2.2774206201891642
0.639,1.2847162525311806,-2.2809906744503166
0.64,1.2824341209811305,-2.2845583322934395
0.641,1.2801484199888136,-2.288123571425063
0.642,1.2778591519741511,-2.2916863694800136
0.643,1.2755663193794406,-2.2952467040215985
0.644,1.273269924669428,-2.298804552541792
0.645,1.2709699703313775,-2.302359892461424
0.646,1.2686664588751448,-2.305912701130372
0.647,1.2663593928332466,-2.3094629558277577
0.648,1.2640487747609317,-2.3130106337621434
0.649,1.261734607236252,-2.3165557120717364
0.65,1.2594168928601326,-2.320098167824591
0.651,1.2570956342564419,-2.3236379780188177
0.652,1.2547708340720618,-2.327175119582794
0.653,1.2524424949769573,-2.3307095693753785
0.654,1.250110619664246,-2.3342413041861287
0.655,1.2477752108502678,-2.3377703007355204
0.656,1.2454362712746536,-2.3412965356751725
0.657,1.2430938037003945,-2.344819985588073
0.658,1.24074781091391,-2.34834062698881
0.659,1.2383982957251174,-2.3518584363238046
0.66,1.2360452609674986,-2.355373389971547
0.661,1.2336887094981692,-2.358885464242838
0.662,1.2313286441979459,-2.362394635381029
0.663,1.2289650679714137,-2.365900879562271
0.664,1.2265979837469938,-2.3694041728957638
0.665,1.2242273944770097,-2.372904491424008
0.666,1.2218533031377545,-2.3764018111230607
0.667,1.2194757127295575,-2.3798961079027974
0.668,1.2170946262768496,-2.383387357607172
0.669,1.2147100468282306,-2.386875536014484
0.67,1.2123219774565335,-2.3903606188376485
0.671,1.2099304212588908,-2.3938425817244675
0.672,1.2075353813567995,-2.397321400257907
0.673,1.2051368608961854,-2.400797049956376
0.674,1.2027348630474686,-2.4042695062740096
0.675,1.2003293910056272,-2.4077387446009544
0.676,1.1979204479902612,-2.4112047402636585
0.677,1.195508037245657,-2.414667468525164
0.678,1.19309216204085,-2.4181269045854044
0.679,1.1906728256696877,-2.4215830235815017
0.68,1.1882500314508937,-2.425035800588072
0.681,1.185823782728129,-2.428485210617531
0.682,1.1833940828700549,-2.4319312286204036
0.683,1.1809609352703943,-2.4353738294856364
0.684,1.1785243433479942,-2.438812988040916
0.685,1.1760843105468861,-2.4422486790529883
0.686,1.1736408403363479,-2.4456808772279817
0.687,1.1711939362109633,-2.4491095572117345
0.688,1.1687436016906834,-2.4525346935901258
0.689,1.166289840320886,-2.4559562608894074
0.69,1.163832655672435,-2.4593742335765443
0.691,1.161372051341741,-2.462788586059552
0.692,1.1589080309508184,-2.4661992926878438
0.693,1.1564405981473456,-2.4696063277525764
0.694,1.1539697566047225,-2.4730096654870017
0.695,1.1514955100221287,-2.4764092800668225
0.696,1.149017862124581,-2.4798051456105497
0.697,1.1465368166629908,-2.4831972361798633
0.698,1.1440523774142206,-2.4865855257799794
0.699,1.1415645481811405,-2.489969988360017
0.7,1.139073332792685,-2.493350597813371
0.701,1.1365787351039076,-2.4967273279780895
0.702,1.1340807589960376,-2.5001001526372493
0.703,1.1315794083765338,-2.503469045519341
0.704,1.12907468717914,-2.5068339802986563
0.705,1.1265665993639384,-2.5101949305956746
0.706,1.1240551489174044,-2.513551869977458
0.707,1.1215403398524593,-2.5169047719580497
0.708,1.1190221762085235,-2.5202536099988704
0.709,1.1165006620515696,-2.5235983575091248
0.71,1.113975801474174,-2.526938987846209
0.711,1.1114475985955694,-2.5302754743161207
0.712,1.1089160575616954,-2.533607790173873
0.713,1.1063811825452503,-2.536935908623913
0.714,1.103842977745741,-2.540259802820544
0.715,1.101301447389534,-2.543579445868349
0.716,1.0987565957299041,-2.5468948108226206
0.717,1.0962084270470849,-2.550205870689791
0.718,1.0936569456483165,-2.5535125984278704
0.719,1.0911021558678948,-2.5568149669468845
0.72,1.0885440620672193,-2.5601129491093166
0.721,1.0859826686348406,-2.5634065177305554
0.722,1.0834179799865071,-2.5666956455793435
0.723,1.0808500005652126,-2.5699803053782313
0.724,1.078278734841242,-2.5732604698040333
0.725,1.0757041873122162,-2.5765361114882888
0.726,1.0731263625031393,-2.579807203017725
0.727,1.070545264966442,-2.583073716934726
0.728,1.0679608992820262,-2.5863356257378016
0.729,1.065373270057309,-2.589592901882064
0.73,1.0627823819272666,-2.5928455177797027
0.731,1.0601882395544764,-2.596093445800469
0.732,1.0575908476291598,-2.5993366582721595
0.733,1.0549902108692246,-2.602575127481104
0.734,1.0523863340203061,-2.6058088256726593
0.735,1.0497792218558077,-2.6090377250517025
0.736,1.0471688791769425,-2.6122617977831313
0.737,1.0445553108127719,-2.615481015992366
0.738,1.0419385216202461,-2.618695351765856
0.739,1.0393185164842433,-2.6219047771515887
0.74,1.036695300317607,-2.6251092641596014
0.741,1.0340688780611849,-2.6283087847625
0.742,1.0314392546838662,-2.6315033108959773
0.743,1.0288064351826185,-2.6346928144593362
0.744,1.0261704245825238,-2.637877267316017
0.745,1.0235312279368152,-2.6410566412941274
0.746,1.0208888503269113,-2.6442309081869766
0.747,1.0182432968624522,-2.6474000397536113
0.748,1.0155945726813322,-2.6505640077193573
0.749,1.012942682949735,-2.6537227837763626
0.75,1.0102876328621662,-2.6568763395841453
0.751,1.0076294276414859,-2.6600246467701445
0.752,1.0049680725389412,-2.6631676769302737
0.753,1.0023035728341974,-2.6663054016294794
0.754,0.9996359338353689,-2.6694377924023005
0.755,0.99696516087905,-2.6725648207534345
0.756,0.9942912593303445,-2.675686458158303
0.757,0.991614234582895,-2.678802676063625
0.758,0.9889340920589117,-2.68191344588799
0.759,0.9862508372092006,-2.6850187390224347
0.76,0.9835644755131908,-2.6881185268310266
0.761,0.9808750124789617,-2.691212780651446
0.762,0.9781824536432695,-2.6943014717955744
0.763,0.9754868045715727,-2.697384571550087
0.764,0.9727880708580574,-2.700462051177043
0.765,0.9700862581256624,-2.703533881914488
0.766,0.9673813720261024,-2.7066000349770505
0.767,0.9646734182398922,-2.709660481556549
0.768,0.961962402476369,-2.7127151928225963
0.769,0.9592483304737148,-2.7157641399232135
0.77,0.9565312079989783,-2.7188072939854404
0.771,0.9538110408480951,-2.721844626115954
0.772,0.951087834845909,-2.7248761074016885
0.773,0.9483615958461912,-2.727901708910457
0.774,0.9456323297316594,-2.730921401691581
0.775,0.9429000424139967,-2.7339351567765156
0.776,0.9401647398338692,-2.7369429451794867
0.777,0.937426427960943,-2.739944737898123
0.778,0.9346851127939014,-2.7429405059140968
0.779,0.9319408003604605,-2.745930220193766
0.78,0.9291934967173842,-2.748913851688817
0.781,0.9264432079504997,-2.7518913713369164
0.782,0.923689940174711,-2.7548627500623577
0.783,0.920933699534012,-2.757827958776719
0.784,0.9181744922015,-2.7607869683795183
0.785,0.9154123243793872,-2.763739749758874
0.786,0.9126472022990121,-2.7666862737921676
0.787,0.9098791322208504,-2.7696265113467105
0.788,0.9071081204345252,-2.7725604332804115
0.789,0.9043341732588163,-2.77548801044245
0.79,0.9015572970416686,-2.778409213673951
0.791,0.8987774981602009,-2.7813240138086597
0.792,0.8959947830207124,-2.7842323816736263
0.793,0.8932091580586903,-2.787134288089886
0.794,0.8904206297388149,-2.790029703873147
0.795,0.8876292045549656,-2.7929185998344774
0.796,0.8848348890302254,-2.795800946780999
0.797,0.8820376897168848,-2.798676715516581
0.798,0.8792376131964448,-2.8015458768425363
0.799,0.8764346660796197,-2.804408401558322
0.8,0.8736288550063394,-2.8072642604622433
0.801,0.8708201866457496,-2.8101134243521564
0.802,0.8680086676962129,-2.8129558640261783
0.803,0.8651943048853085,-2.8157915502833957
0.804,0.862377104969831,-2.81862045392458
0.805,0.8595570747357889,-2.821442545752901
0.806,0.8567342209984021,-2.824257796574647
0.807,0.8539085506020989,-2.8270661771999444
0.808,0.8510800704205118,-2.829867658443482
0.809,0.8482487873564736,-2.832662211125236
0.81,0.8454147083420114,-2.835449806071199
0.811,0.842577840338341,-2.838230414114109
0.812,0.8397381903358602,-2.841004006094186
0.813,0.8368957653541409,-2.843770552859864
0.814,0.8340505724419213,-2.846530025268531
0.815,0.8312026186770968,-2.849282394187268
0.816,0.8283519111667103,-2.8520276304935925
0.817,0.8254984570469416,-2.8547657050762036
0.818,0.8226422634830965,-2.857496588835728
0.819,0.8197833376695949,-2.86022025268547
0.82,0.8169216868299575,-2.862936667552163
0.821,0.8140573182167931,-2.865645804376723
0.822,0.811190239111784,-2.8683476341150054
0.823,0.8083204568256714,-2.871042127738562
0.824,0.8054479786982393,-2.8737292562354018
0.825,0.802572812098298,-2.8764089906107526
0.826,0.7996949644236675,-2.8790813018878256
0.827,0.7968144431011588,-2.8817461611085817
0.828,0.7939312555865554,-2.8844035393345
0.829,0.7910454093645941,-2.8870534076473473
0.83,0.788156911948944,-2.8896957371499505
0.831,0.7852657708821861,-2.892330498966971
0.832,0.7823719937357909,-2.8949576642456805
0.833,0.7794755881100964,-2.897577204156738
0.834,0.7765765616342842,-2.9001890898949703
0.835,0.7736749219663556,-2.9027932926801525
0.836,0.7707706767931062,-2.905389783757792
0.837,0.7678638338301007,-2.9079785343999123
0.838,0.7649544008216462,-2.9105595159058395
0.839,0.7620423855407648,-2.913132699602991
0.84,0.7591277957891653,-2.915698056847665
0.841,0.756210639397215,-2.9182555590258312
0.842,0.753290924223909,-2.920805177553924
0.843,0.7503686581568406,-2.923346883879638
0.844,0.7474438491121697,-2.925880649482721
0.845,0.7445165050345903,-2.928406445875775
0.846,0.7415866338972987,-2.9309242446050505
0.847,0.7386542437019588,-2.9334340172512507
0.848,0.7357193424786679,-2.935935735430331
0.849,0.7327819382859218,-2.938429370794301
0.85,0.7298420392105782,-2.9409148950320305
0.851,0.7268996533678205,-2.9433922798700527
0.852,0.7239547889011193,-2.9458614970733725
0.853,0.7210074539821946,-2.9483225184462727
0.854,0.718057656810976,-2.9507753158331234
0.855,0.715105405615563,-2.9532198611191918
0.856,0.7121507086521838,-2.955656126231453
0.857,0.7091935742051535,-2.9580840831394024
0.858,0.7062340105868321,-2.9605037038558684
0.859,0.7032720261375806,-2.9629149604378258
0.86,0.7003076292257168,-2.9653178249872116
0.861,0.6973408282474707,-2.9677122696517397
0.862,0.6943716316269386,-2.9700982666257185
0.863,0.6914000478160363,-2.9724757881508674
0.864,0.6884260852944517,-2.974844806517135
0.865,0.6854497525695967,-2.9772052940635185
0.866,0.6824710581765581,-2.979557223178883
0.867,0.6794900106780474,-2.9819005663027816
0.868,0.6765066186643506,-2.9842352959262755
0.869,0.6735208907532763,-2.986561384592757
0.87,0.6705328355901033,-2.9888788048987713
0.871,0.667542461847528,-2.991187529494836
0.872,0.6645497782256093,-2.993487531086268
0.873,0.661554793451715,-2.995778782434004
0.874,0.6585575162804652,-2.998061256355425
0.875,0.6555579554936766,-3.000334925725182
0.876,0.6525561199003045,-3.002599763476016
0.877,0.6495520183363851,-3.0048557425995877
0.878,0.6465456596649765,-3.0071028361472982
0.879,0.6435370527760987,-3.009341017231117
0.88,0.6405262065866736,-3.0115702590244045
0.881,0.6375131300404626,-3.0137905347627387
0.882,0.6344978321080053,-3.0160018177447405
0.883,0.6314803217865558,-3.0182040813328976
0.884,0.6284606081000192,-3.020397298954392
0.885,0.6254387000988868,-3.022581444101922
0.886,0.6224146068601701,-3.0247564903345303
0.887,0.6193883374873351,-3.0269224112784268
0.888,0.6163599011102346,-3.029079180627814
0.889,0.6133293068850405,-3.0312267721457116
0.89,0.6102965639941748,-3.0333651596647804
0.891,0.6072616816462396,-3.035494317088146
0.892,0.6042246690759475,-3.0376142183902215
0.893,0.6011855355440493,-3.0397248376175328
0.894,0.5981442903372622,-3.0418261488895384
0.895,0.5951009427681972,-3.0439181263994533
0.896,0.5920555021752848,-3.0460007444150694
0.897,0.5890079779227005,-3.0480739772795773
0.898,0.5859583794002897,-3.0501377994123864
0.899,0.582906716023491,-3.052192185309944
0.9,0.5798529972332592,-3.0542371095465546
0.901,0.5767972324959879,-3.056272546775198
0.902,0.57373943130343,-3.0582984717283463
0.903,0.5706796031726187,-3.060314859218781
0.904,0.567617757645787,-3.0623216841404077
0.905,0.5645539042902867,-3.064318921469072
0.906,0.5614880526985061,-3.0663065462633714
0.907,0.5584202124877875,-3.06828453366547
0.908,0.5553503933003433,-3.070252858901908
0.909,0.5522786048031719,-3.0722114972844135
0.91,0.5492048566879724,-3.074160424210712
0.911,0.5461291586710582,-3.076099615165332
0.912,0.5430515204932705,-3.078029045720416
0.913,0.5399719519198909,-3.0799486915365213
0.914,0.5368904627405522,-3.081858528363428
0.915,0.5338070627691498,-3.0837585320409397
0.916,0.5307217618437513,-3.0856486784996857
0.917,0.5276345698265057,-3.08752894376192
0.918,0.5245454966035518,-3.089399303942321
0.919,0.5214545520849255,-3.0912597352487863
0.92,0.5183617462044671,-3.09311021398323
0.921,0.5152670889197263,-3.094950716542375
0.922,0.5121705902118683,-3.0967812194185447
0.923,0.5090722600855775,-3.098601699200453
0.924,0.5059721085689614,-3.100412132573994
0.925,0.5028701457134532,-3.102212496323026
0.926,0.49976638159371406,-3.104002767330158
0.927,0.4966608263075338,-3.105782922577531
0.928,0.49355348997573173,-3.1075529391475993
0.929,0.49044438274205626,-3.1093127942239094
0.93,0.48733351477308356,-3.1110624650918752
0.931,0.48422089625811576,-3.112801929139554
0.932,0.48110653740907827,-3.1145311638584166
0.933,0.4779904484604163,-3.1162501468441195
0.934,0.4748726396689905,-3.1179588557972715
0.935,0.4717531213139723,-3.1196572685241994
0.936,0.46863190369673763,-3.1213453629377117
0.937,0.4655089971407608,-3.1230231170578575
0.938,0.46238441199150715,-3.124690509012687
0.939,0.4592581586163247,-3.126347517039006
0.94,0.4561302474043356,-3.1279941194831293
0.941,0.4530006887663267,-3.1296302948016326
0.942,0.44986949313463886,-3.1312560215620984
0.943,0.4467366709630562,-3.1328712784438633
0.944,0.443602232726694,-3.13447604423876
0.945,0.4404661889218865,-3.1360702978518575
0.946,0.4373285500660733,-3.1376540183021984
0.947,0.4341893266976855,-3.139227184723532
0.948,0.43104852937603094,-3.140789776365048
0.949,0.42790616868117853,-3.1423417725921032
0.95,0.4247622552138422,-3.1438831528869473
0.951,0.42161679959526394,-3.1454138968494463
0.952,0.41846981246709597,-3.1469339841978012
0.953,0.4153213044912826,-3.1484433947692647
0.954,0.4121712863499408,-3.149942108520854
0.955,0.40901976874524076,-3.1514301055300606
0.956,0.40586676239928493,-3.1529073659955587
0.957,0.40271227805398707,-3.1543738702379063
0.958,0.39955632647095024,-3.155829598700247
0.959,0.39639891843134417,-3.157274531949006
0.96,0.3932400647357818,-3.158708650674584
0.961,0.3900797762041955,-3.1601319356920463
0.962,0.3869180636757119,-3.1615443679418105
0.963,0.38375493800852695,-3.1629459284903274
0.964,0.38059041007977956,-3.164336598530762
0.965,0.3774244907854249,-3.1657163593836675
0.966,0.37425719104010685,-3.167085192497659
0.967,0.37108852177703006,-3.1684430794500797
0.968,0.367918493947831,-3.169790001947668
0.969,0.36474711852244857,-3.1711259418272153
0.97,0.3615744064889939,-3.172450881056224
0.971,0.35840036885361976,-3.1737648017335607
0.972,0.3552250166403889,-3.175067686090105
0.973,0.3520483608911421,-3.1763595164893936
0.974,0.34887041266536545,-3.177640275428263
0.975,0.34569118304005697,-3.1789099455374847
0.976,0.34251068310959254,-3.1801685095823986
0.977,0.33932892398559134,-3.181415950463542
0.978,0.33614591679678063,-3.182652251217274
0.979,0.3329616726888597,-3.1838773950163954
0.98,0.3297762028243635,-3.1850913651707646
0.981,0.3265895183825255,-3.1862941451279103
0.982,0.32340163055913984,-3.1874857184736376
0.983,0.3202125505664231,-3.188666068932632
0.984,0.3170222896328754,-3.1898351803690574
0.985,0.3138308590031406,-3.1909930367871504
0.986,0.31063826993786653,-3.1921396223318093
0.987,0.3074445337135639,-3.1932749212891807
0.988,0.30424966162246514,-3.194398918087238
0.989,0.3010536649723825,-3.195511597296359
0.99,0.29785655508656567,-3.196612943629896
0.991,0.2946583433035585,-3.1977029419447436
0.992,0.29145904097705566,-3.1987815772418986
0.993,0.2882586594757582,-3.199848834667019
0.994,0.28505721018322894,-3.2009046995109744
0.995,0.2818547044977473,-3.2019491572103953
0.996,0.27865115383216327,-3.202982193348214
0.997,0.27544656961375114,-3.204003793654203
0.998,0.27224096328406255,-3.2050139440055085
0.999,0.2690343462987791,-3.206012630427176
1.0,0.26582673012756425,-3.2069998390926746
1.001,0.262618126253915,-3.2079755563244143
1.002,0.25940854617501274,-3.208939768594258
1.003,0.2561980014015738,-3.2098924625240297
1.004,0.25298650345769924,-3.2108336248860163
1.005,0.24977406388072462,-3.2117632426034644
1.006,0.24656069422106872,-3.2126813027510726
1.007,0.2433464060420821,-3.2135877925554777
1.008,0.24013121091989506,-3.2144826993957367
1.009,0.23691512044326513,-3.215366010803802
1.01,0.2336981462134242,-3.2162377144649916
1.011,0.2304802998439249,-3.217097798218456
1.012,0.2272615929604869,-3.217946250057637
1.013,0.22404203720084234,-3.2187830581307204
1.014,0.22082164421458117,-3.2196082107410886
1.015,0.21760042566299576,-3.2204216963477608
1.016,0.21437839321892524,-3.2212235035658314
1.017,0.21115555856659937,-3.2220136211669037
1.018,0.20793193340148192,-3.2227920380795148
1.019,0.20470752943011364,-3.2235587433895576
1.02,0.20148235836995484,-3.224313726340696
1.021,0.19825643194922757,-3.2250569763347743
1.022,0.1950297619067573,-3.225788482932221
1.023,0.19180235999181436,-3.2265082358524477
1.024,0.18857423796395473,-3.2272162249742413
1.025,0.18534540759286072,-3.22791244033615
1.026,0.18211588065818105,-3.2285968721368645
1.027,0.17888566894937066,-3.2292695107355933
1.028,0.1756547842655301,-3.229930346652431
1.029,0.1724232384152446,-3.230579370568723
1.03,0.16919104321642264,-3.23121657332742
1.031,0.16595821049613438,-3.231841945933432
1.032,0.16272475209044954,-3.232455479553973
1.033,0.15949067984427506,-3.233057165518898
1.034,0.15625600561119238,-3.2336469953210405
1.035,0.15302074125329432,-3.2342249606165354
1.036,0.14978489864102176,-3.234791053225143
1.037,0.14654848965299994,-3.235345265130563
1.038,0.14331152617587434,-3.235887588480744
1.039,0.14007402010414646,-3.2364180155881854
1.04,0.13683598334000918,-3.236936538930235
1.041,0.13359742779318173,-3.237443151149379
1.042,0.13035836538074458,-3.237937845053526
1.043,0.12711880802697384,-3.2384206136162854
1.044,0.12387876766317558,-3.23889144997724
1.045,0.1206382562275197,-3.23935034744221
1.046,0.1173972856648736,-3.2397972994835134
1.047,0.11415586792663568,-3.240232299740218
1.048,0.11091401497056841,-3.24065534201839
1.049,0.1076717387606313,-3.2410664202913315
1.05,0.10442905126681358,-3.241465528699817
1.051,0.10118596446496664,-3.24185266155232
1.052,0.09794249033663623,-3.242227813325235
1.053,0.09469864086889447,-3.2425909786630895
1.054,0.09145442805417164,-3.2429421523787574
1.055,0.08820986389008775,-3.2432813294536564
1.056,0.08496496037928387,-3.243608505037946
1.057,0.08171972952925338,-3.2439236744507167
1.058,0.07847418335217286,-3.244226833180171
1.059,0.07522833386473299,-3.244517976883801
1.06,0.07198219308796909,-3.2447971013885586
1.061,0.06873577304709165,-3.2450642026910166
1.062,0.06548908577131658,-3.245319276957527
1.063,0.06224214329369534,-3.245562320524371
1.064,0.05899495765094495,-3.2457933298979027
1.065,0.05574754088327784,-3.246012301754685
1.066,0.052499905034231506,-3.2462192329416215
1.067,0.04925206215049815,-3.2464141204760795
1.068,0.046004024281754076,-3.2465969615460084
1.069,0.04275580348048906,-3.246767753510049
1.07,0.03950741180183555,-3.2469264938976394
1.071,0.03625886130339779,-3.2470731804091106
1.072,0.03301016404508085,-3.24720781091578
1.073,0.02976133208891954,-3.247330383460033
1.074,0.02651237749890727,-3.2474408962554033
1.075,0.02326331234082481,-3.2475393476866423
1.076,0.020014148682068984,-3.2476257363097845
1.077,0.016764898591481302,-3.2477000608522046
1.078,0.013515574139176537,-3.2477623202126695
1.079,0.010266187396371248,-3.247812513461382
1.08,0.007016750435212254,-3.24785063984002
1.081,0.003767275328605076,-3.2478766987617678
1.082,0.0005177741500423461,-3.2478906898113378
1.083,-0.002731741026567811,-3.2478926127449927
1.084,-0.005981258127073411,-3.247882467490555
1.085,-0.009230765077250255,-3.24786025414741
1.086,-0.012480249802973579,-3.2478259729865067
1.087,-0.015729700230389703,-3.2477796244503474
1.088,-0.018979104286087674,-3.247721209152973
1.089,-0.022228449897270883,-3.2476507278799414
1.09,-0.025477724991928675,-3.2475681815882984
1.091,-0.028726917499007916,-3.247473571406542
1.092,-0.03197601534858454,-3.247366898634582
1.093,-0.03522500647203503,-3.2472481647436897
1.094,-0.03847387880220789,-3.2471173713764445
1.095,-0.041722620273595024,-3.246974520346671
1.096,-0.044971218822503045,-3.2468196136393703
1.097,-0.04821966238722459,-3.2466526534106466
1.098,-0.051467938908209464,-3.246473641987623
1.099,-0.05471603632823576,-3.2462825818683556
1.1,-0.05796394259258088,-3.2460794757217375
1.101,-0.061211645649192445,-3.245864326387397
1.102,-0.06445913344885913,-3.2456371368755903
1.103,-0.06770639394538139,-3.245397910367086
1.104,-0.070953415095742,-3.245146650213044
1.105,-0.07420018486027662,-3.2448833599348887
1.106,-0.07744669120284403,-3.244608043224173
1.107,-0.08069292209099649,-3.2443207039424387
1.108,-0.08393886549614966,-3.2440213461210674
1.109,-0.08718450939375265,-3.243709973961128
1.11,-0.09042984176345771,-3.243386591833216
1.111,-0.09367485058928988,-3.2430512042772843
1.112,-0.09691952385981643,-3.242703816002473
1.113,-0.10016384956831612,-3.2423444318869263
1.114,-0.10340781571294828,-3.2419730569776086
1.115,-0.10665141029692177,-3.2415896964901085
1.116,-0.1098946213286636,-3.241194355808442
1.117,-0.11313743682198751,-3.2407870404848453
1.118,-0.11637984479626227,-3.2403677562395625
1.119,-0.11962183327657973,-3.2399365089606267
1.12,-0.12286339029392271,-3.239493304703636
1.121,-0.12610450388533267,-3.239038149691521
1.122,-0.12934516209407715,-3.2385710503143064
1.123,-0.13258535296981686,-3.238092013128869
1.124,-0.13582506456877266,-3.2376010448586845
1.125,-0.1390642849538923,-3.237098152393573
1.126,-0.14230300219501676,-3.2365833427894333
1.127,-0.14554120436904647,-3.2360566232679764
1.128,-0.14877887956010713,-3.235518001216448
1.129,-0.15201601585971547,-3.234967484187347
1.13,-0.1552526013669444,-3.2344050798981367
1.131,-0.15848862418858822,-3.233830796230953
1.132,-0.1617240724393273,-3.2332446412323006
1.133,-0.16495893424189248,-3.2326466231127484
1.134,-0.16819319772722938,-3.2320367502466167
1.135,-0.17142685103466204,-3.231415031171658
1.136,-0.17465988231205656,-3.2307814745887304
1.137,-0.17789227971598423,-3.2301360893614706
1.138,-0.18112403141188443,-3.2294788845159528
1.139,-0.18435512557422715,-3.2288098692403473
1.14,-0.18758555038667507,-3.228129052884572
1.141,-0.19081529404224554,-3.2274364449599355
1.142,-0.19404434474347196,-3.226732055138779
1.143,-0.19727269070256487,-3.226015893254106
1.144,-0.2005003201415728,-3.2252879692992122
1.145,-0.20372722129254248,-3.2245482934273055
1.146,-0.20695338239767902,-3.2237968759511215
1.147,-0.21017879170950537,-3.223033727342533
1.148,-0.2134034374910216,-3.2222588582321547
1.149,-0.21662730801586372,-3.221472279408941
1.15,-0.2198503915684621,-3.220674001819778
1.151,-0.22307267644419942,-3.2198640365690694
1.152,-0.2262941509495684,-3.2190423949183193
1.153,-0.2295148034023288,-3.218209088285706
1.154,-0.23273462213166435,-3.217364128245653
1.155,-0.23595359547833897,-3.216507526528391
1.156,-0.23917171179485266,-3.215639295019519
1.157,-0.242388959445597,-3.2147594457595545
1.158,-0.24560532680701005,-3.213867990943484
1.159,-0.248820802267731,-3.212964942920303
1.16,-0.2520353742287542,-3.2120503141925525
1.161,-0.2552490311035828,-3.211124117415851
1.162,-0.25846176131838194,-3.21018636539842
1.163,-0.2616735533121313,-3.209237071100605
1.164,-0.26488439553677745,-3.2082762476343882
1.165,-0.2680942764573855,-3.2073039082629022
1.166,-0.27130318455229024,-3.2063200663999316
1.167,-0.2745111083132471,-3.205324735609413
1.168,-0.2777180362455821,-3.20431792960493
1.169,-0.28092395686834176,-3.2032996622492016
1.17,-0.28412885871444227,-3.202269947553566
1.171,-0.28733273033081813,-3.2012287996774598
1.172,-0.29053556027857036,-3.200176232927891
1.173,-0.2937373371331142,-3.19911226175891
1.174,-0.29693804948432606,-3.1980369007710703
1.175,-0.3001376859366903,-3.1969501647108896
1.176,-0.30333623510944524,-3.1958520684703027
1.177,-0.30653368563672834,-3.1947426270861117
1.178,-0.3097300261677216,-3.1936218557394294
1.179,-0.31292524536679567,-3.1924897697551184
1.18,-0.3161193319136537,-3.1913463846012275
1.181,-0.3193122745034747,-3.1901917158884197
1.182,-0.32250406184705604,-3.189025779369399
1.183,-0.3256946826709557,-3.1878485909383296
1.184,-0.3288841257176338,-3.1866601666302548
1.185,-0.3320723797455936,-3.185460522620505
1.186,-0.33525943352952164,-3.184249675224107
1.187,-0.3384452758604277,-3.1830276408951863
1.188,-0.341629895545784,-3.1817944362263644
1.189,-0.3448132814096635,-3.1805500779481526
1.19,-0.3479954222928782,-3.179294582928342
1.191,-0.3511763070531163,-3.178027968171388
1.192,-0.3543559245650789,-3.1767502508177907
1.193,-0.35753426372061625,-3.1754614481434715
1.194,-0.3607113134288631,-3.1741615775591456
1.195,-0.3638870626163736,-3.1728506566096897
1.196,-0.36706150022725564,-3.171528702973506
1.197,-0.3702346152233043,-3.170195734461882
1.198,-0.3734063965841349,-3.168851769018347
1.199,-0.3765768333073151,-3.167496824718022
1.2,-0.379745914408497,-3.1661309197669705
1.201,-0.3829136289215476,-3.1647540725015393
1.202,-0.38607996589867966,-3.1633663013877
1.203,-0.38924491441058096,-3.1619676250203854
1.204,-0.3924084635465436,-3.160558062122822
1.205,-0.3955706024145922,-3.159137631545857
1.206,-0.3987313201416118,-3.1577063522672852
1.207,-0.4018906058734745,-3.15626424339117
1.208,-0.4050484487751663,-3.15481132414716
1.209,-0.4082048380309123,-3.153347613889803
1.21,-0.4113597628443017,-3.1518731320978586
1.211,-0.4145132124384125,-3.1503878983736024
1.212,-0.41766517605593456,-3.148891932442132
1.213,-0.4208156429592928,-3.1473852541506653
1.214,-0.4239646024307693,-3.1458678834678393
1.215,-0.4271120437726246,-3.144339840483002
1.216,-0.43025795630721886,-3.1428011454055027
1.217,-0.4334023293771316,-3.14125181856398
1.218,-0.4365451523452811,-3.1396918804056457
1.219,-0.4396864145950431,-3.1381213514955633
1.22,-0.4428261055303687,-3.1365402525159283
1.221,-0.44596421457590163,-3.1349486042653414
1.222,-0.44910073117709454,-3.1333464276580805
1.223,-0.45223564480032474,-3.1317337437233683
1.224,-0.45536894493300945,-3.130110573604639
1.225,-0.45850062108371975,-3.128476938558801
1.226,-0.46163066278229437,-3.126832859955496
1.227,-0.4647590595799523,-3.125178359276357
1.228,-0.4678858010494049,-3.1235134581142634
1.229,-0.4710108767849673,-3.1218381781725904
1.23,-0.47413427640266875,-3.1201525412644604
1.231,-0.47725598954036264,-3.1184565693119883
1.232,-0.4803760058578353,-3.1167502843455264
